id,predicted_price
8946700100,395612.8433333333
5561401210,592197.02
6671900095,344446.9866666667
3275850020,720626.5144444444
3876300600,426503.06666666665
1450900020,264203.31666666665
8562780280,314493.6666666667
7663700973,334413.5733333333
2126049032,355808.0122222222
1823059159,205925.77777777778
3438503426,265778.1066666667
9297301495,560717.4166666666
7140700850,355641.68
7942601805,718706.7833333333
2555900030,364495.43333333335
2887970040,267223.81333333335
7419700010,659633.6633333333
2239000011,390728.1066666667
9283800050,339627.3466666667
9407001340,241758.99333333335
217500140,515131.7222222223
7212660520,241851.23
3298201170,361531.1611111111
3057000400,282574.41444444447
6865200444,485509.25
6071600340,537449.83
6821600005,685636.82
1235100371,845195.5733333334
7796450340,355468.62
3603000410,165264.6277777778
9297300255,504320.92333333334
9126100850,596494.75
2770601462,511972.38
2599001500,215374.42333333334
1102000095,825042.01
1853080640,907825.5166666667
9551201585,861972.7866666666
3438500796,329492.62
7518504291,529650.16
9269200340,436576.48333333334
715010130,1511844.6166666667
1982201485,630962.22
9526500080,412722.59
9277200180,470214.27
6669150280,305661.55
8917100153,598185.2366666667
3760500516,1341747.05
2725069050,926839.3566666667
3332000091,364503.8
8562770080,604342.7933333333
8151601190,310924.43333333335
8563040160,597158.5333333333
240000269,756565.8933333333
4307350200,322421.18333333335
1311910300,279671.7033333333
3574900030,500883.52
7853230570,452815.6666666667
320069049,380645.4633333333
9839301060,699322.4133333333
7011201333,618215.1333333333
2781320100,299481.7133333333
3421069120,471377.13333333336
7852030320,497511.2866666667
5316101075,2192128.8666666667
5309100750,542561.6633333333
629000730,689808.4466666667
511700170,287303.535
1562100030,550666.8933333333
2489200230,577361.2833333333
524069116,533308.2244444444
5315100737,1047290.4266666666
1868900675,857436.45
1608000120,344334.5933333333
705700240,333223.87666666665
7575600610,259928.88555555558
1778500015,716471.5
5423500240,203519.21
6713700025,341154.61
2734100734,299894.05
301402280,202735.68
2113700205,298549.73333333334
4114601570,2450496.9
3332000615,393695.75666666665
3630050180,350837.11666666664
6852700520,526575.0233333333
6870310010,677782.1033333334
6163900981,326293.95
393000142,390653.61
1771100130,321752.6
1442860160,405215.0
9191200435,545402.63
6788200800,1038031.3433333334
1115300070,660732.1033333334
3176600105,713659.7466666667
2770604665,569347.7722222223
5469500580,443255.76666666666
5680000545,522616.67333333334
3424089119,547424.1666666666
1328300180,325630.5
1773100922,366974.60333333333
4123830480,328758.9633333333
9808610190,1037637.6033333334
4250200140,282897.62
4217402115,2598020.8333333335
3831250350,360618.1066666667
2397101055,725220.4333333333
6817850110,831223.2333333333
7526800200,640099.0366666666
7853370100,605344.9066666666
2523089025,881433.6666666666
9476200680,249987.16666666666
5714200140,419649.86666666664
3575304895,569574.9366666666
263000018,406799.15
8080400177,540106.6733333333
6450304130,330687.05666666664
514500090,580726.0033333333
9477000300,439808.7033333333
853600310,1418528.5666666667
1951600240,195134.75
1099900120,343378.02777777775
5323100120,580589.3833333333
1223089016,437061.63333333336
522059172,252325.78
1930300190,698100.4133333333
9542840410,304972.25111111114
8665050530,498312.3933333333
5592900205,372650.06666666665
5450300010,609886.1666666666
2459960030,334147.68333333335
3331500455,636723.9133333333
3432500705,405914.0
3702900165,355796.3333333333
5249803550,524511.1133333333
626049058,456514.1677777777
1788900380,188576.61722222218
8075400360,226024.0944444445
9113200250,751255.8466666667
2738640040,750280.4666666667
7821200307,493684.5
3530440140,229070.56
3582700130,448667.61
9276200569,779024.85
7197800020,584884.2633333333
686200490,535741.4566666667
3501600100,389738.7633333333
6383000690,646103.72
7604400150,370763.7711111111
5249801411,741649.02
2607720420,458706.86
9561100010,426215.07666666666
1796370590,259318.33333333334
4077800593,400048.47
854000165,251346.05
5536100010,820246.6666666666
4188000670,819852.1933333334
31000165,1343931.1333333333
662350050,889533.4566666667
4137000280,269188.06666666665
6169901130,896603.01
1953400510,243526.3277777778
7518506716,983590.7
1552520010,368988.61666666664
7955080270,320929.29
9212900100,571965.8300000001
3438500798,329074.4533333333
7899800890,212929.26666666666
4319200605,452291.27
1329300480,367766.45
8935100100,841864.9
5016001260,426712.4
4337600280,268897.83555555553
1446401220,195803.58333333334
7135521530,639834.4477777778
6888900115,312639.9266666667
2413301070,298609.31666666665
345700040,294567.24666666664
5566100145,458904.1
7634800070,379391.65
9346910500,611168.7233333334
3529300060,313293.22
8128600060,1327746.0333333334
8572900275,209499.23888888888
4139420590,1399643.3333333333
9274200322,568992.02
1472700200,587958.1833333333
8820903380,598961.1066666666
8563010130,858199.97
8965450110,888485.1433333333
9274204230,542031.9766666667
8165501700,336936.6533333333
2193340260,541983.0077777777
1860600290,860122.7933333333
1222000055,218209.05611111113
2492200280,476801.91555555555
2488200455,377794.74
809001520,1059926.0566666666
1796361140,243086.81333333332
6398000011,703267.5966666667
6813600365,572940.9122222222
7504100920,820031.64
8835770330,681313.83
524059322,855043.6833333333
4307330280,383724.68
1245002952,1049951.26
2021069059,261408.44666666666
5700000595,661535.45
3629970930,761153.2
3336002215,263074.6833333334
5100401060,683203.8433333334
3278600750,249743.96666666667
1126069045,1290034.3088888887
7568700175,323337.32
452001475,484061.54333333333
9283800230,466729.5366666667
1737300130,544580.9666666667
6189600040,519071.44666666666
3679400025,497465.9066666667
1096100010,304314.56666666665
9513900050,241257.22666666665
5452800645,788415.0833333334
273800100,242302.08
7228500037,461538.86
808300090,498701.5
2493200215,582853.3033333333
5035300255,732987.7666666667
3380900160,390555.9166666667
3630000130,432046.2033333333
7300400670,293188.63333333336
6798100070,381998.96
8078400010,575803.5666666667
5566100060,533283.881111111
2768200212,524329.55
4035900060,568687.7466666667
9460000110,403883.2522222222
7199320190,580883.5
2225039081,514656.3433333333
9512200050,582198.99
2634500085,332106.6766666667
3654800200,260547.33333333337
2724079090,1140994.2111111113
2597520720,850158.1333333333
3034200426,395244.55333333334
984000130,294322.36583333334
7852020670,412054.72
7923500060,759696.3666666667
2310030510,274042.4888888889
2205500540,488332.76666666666
2493200015,458696.36333333334
7853361420,573110.4866666667
5652600605,598764.03
5285200020,288869.79
9406530150,363780.68666666665
5706300020,479976.21444444446
3278602490,403805.4766666667
7197000100,553899.3111111112
4447300008,600253.0866666667
7899800045,234878.12
9250900095,334948.93
9268851740,647879.4166666666
8682261440,519770.3333333333
7284900385,1006961.6966666667
8079040300,418829.0
2225300585,413940.06333333335
3223039013,446431.16
2013801350,270306.7233333333
4055701110,782771.3633333333
3578401770,435596.99666666664
4046500720,582340.37
6145601745,350702.3333333333
5207200195,689957.95
1972201856,538226.5
7212680080,264943.44333333336
7277100510,627135.82
522079022,528643.7666666667
5605000440,846622.36
6632300230,357204.15
8815400165,683198.3466666667
6708200320,509327.56
2426059076,569888.4199999999
3260200200,579847.378888889
2770601741,501836.86333333334
4338800500,252594.46888888886
9201000320,740848.3566666667
7655900038,343980.14
3625059140,536285.3833333333
4222310010,215486.64333333334
2114700115,337155.6
3291800710,340534.59111111116
9406590010,379454.55333333334
3025059124,2178080.6666666665
7972601250,365251.44333333336
930000470,1073606.85
6690500060,529045.27
16000015,191709.06666666668
5693501102,568364.04
8079040490,461561.6533333333
7225000155,379482.13333333336
8819900170,743821.6666666666
7972601270,351259.06666666665
1224069074,812005.1466666666
5126900321,367533.8333333333
3438501860,289671.08
2822069080,435137.89
1656600310,544223.6333333333
3856900507,1247714.3
1626069139,521441.9266666667
2524049257,1422857.0666666667
3904960150,545011.18
7214820610,465576.40444444446
7977201845,638787.1833333333
2428100080,855764.04
2202500135,447773.25333333336
1523550220,683929.83
2313900610,464078.96
4123840050,388146.11666666664
2125059124,1382860.1233333333
1225039067,482474.49333333335
6431500283,462802.37
2473380010,296718.39285714284
5694501195,392327.28
2881700046,377532.59
6837820330,320811.0733333333
2337300370,194377.80714285714
3876540630,231537.09333333332
626059317,349104.55666666664
3374500520,365399.7766666667
7228501903,398959.15
4019300051,456473.92
4232902615,599593.5433333333
3546000090,260223.21
8127700215,729650.23
3438501100,313685.89
1769600066,661305.3333333334
8146100610,735948.1111111111
3052700695,609144.6933333334
7954310210,594079.2466666667
3761700053,1221076.2633333334
1320069179,342242.44
1331900410,807869.9233333333
7303100210,355767.45666666667
2464400285,523716.6433333333
6163901150,381487.0833333333
8955800045,323447.69
2314300200,407301.19333333336
9528104360,414018.0933333333
4177100005,600467.6533333333
8856960260,323578.13444444444
1828001220,644638.11
3066400710,643868.8766666667
624110610,921674.1966666667
4040800260,411605.93333333335
5019500215,475051.9166666667
2481630180,1435594.07
7203170190,681414.49
510001280,905134.6244444445
9430110120,670640.2866666666
1565950030,344168.1533333333
9828202255,716816.6333333333
3878900270,419025.05
8091600080,216158.28333333333
1112000035,330297.06333333335
2228900270,295668.31666666665
6648701740,303022.1
1245003740,646278.34
2174503441,540588.53
7708250010,315061.39
6072300110,596806.8566666667
2329800140,246244.77777777775
1494300040,529565.5266666666
3832050130,277078.56333333335
7203100730,935076.7
7199330170,496575.29
7785000220,749412.6433333333
1250201175,417709.93333333335
4054500180,1020724.4333333333
7905200061,435099.7233333333
3751604895,228060.85
5220300140,261718.84333333332
3323059027,326588.26666666666
8651611980,897062.8633333333
8673400190,565150.3666666667
1668500100,866687.2366666667
1023059365,549178.7733333333
3308030060,337493.43666666665
4232400860,1006653.6722222223
2144800615,263149.29805555556
1568100920,1452084.1333333333
9406510040,516040.7
2923049421,333715.0966666667
1051000040,1504377.2166666666
2077700042,676783.5033333333
9423800030,297447.38333333336
9818700455,661366.6333333333
7133300675,337221.79
4113800550,632385.5866666667
5553300375,1510522.0444444446
2025701530,281950.0166666667
7942601155,477663.18
7524300020,273781.33555555553
2520069100,298611.4633333333
5412300410,234178.98
7504110760,736336.1866666666
2594200350,389872.1
2722059013,253663.48166666666
8078430480,558655.2066666667
1423069162,513014.39666666667
8856001090,174616.83
7000100631,823664.8933333333
4222200280,233108.55333333334
7971300050,659717.47
2009001600,231867.775
6619910140,640451.8066666666
2877100985,541115.36
1196000007,367239.69333333336
1330850130,734562.68
6664900410,270851.83666666667
1231001110,364233.5333333333
9235900030,275781.17888888885
9407101840,308045.1666666667
9523103001,465354.94666666666
2149800278,417100.13666666666
7234601198,636324.5166666667
9476700035,381042.2222222222
9297301065,761923.67
518500700,786171.0666666667
7843500090,318806.09
6056110780,265605.17
2345700260,355706.92
3509600070,237377.27
1431700280,355548.3333333333
1623049174,284672.3883333333
3024089049,382274.56666666665
7853340450,395484.0333333333
7732410360,787634.5566666666
1446800995,296010.68
2946000285,219668.79333333333
425079100,529152.4244444445
3876313040,434049.57666666666
1762600260,886765.5266666666
1925069121,739545.4666666667
7443000480,892950.22
7820000015,347448.1433333333
4027701253,496338.0
2826049165,399951.67
5426300060,744541.1266666667
1278000210,172319.40444444446
923000270,337640.30666666664
7657600005,250169.86333333334
3024079057,436246.01
3276180020,311724.49333333335
7304300760,307321.5233333333
3908100020,529003.37
8835400805,780859.81
4051150070,217515.37333333332
3904930530,467095.58
6163900971,361980.92333333334
7942600310,472271.91
4365700330,230772.97111111114
423059207,289194.30666666664
3992700265,368567.51
7177300090,481917.88666666666
2540820010,602759.2
5700002510,1062983.3
5201000030,561319.4433333334
7631800015,2534883.5
2922702965,676900.9366666666
1525059198,871131.8433333334
1245003160,762635.8
3810000455,321745.1680952381
7855600080,644434.6333333333
5701500030,1195563.5133333334
7504020400,633820.21
1402600570,313202.58
7575610760,261259.6288888889
8731990370,370901.8333333333
5021900090,874561.82
290000075,447685.6
2841500010,565062.4366666666
3955900830,440934.5833333333
7852110140,568080.3333333334
1311400350,257204.08
7773800015,522207.43
4123400320,509690.91111111105
2725069157,869350.9166666666
666000143,901945.9933333333
5101408678,525024.5133333333
6371000026,378120.13
2024059084,647191.0333333333
7283900036,321945.2166666667
8881900230,812487.85
3959400135,305959.45
7696610270,232054.72
1689400150,804834.5166666667
5103900015,417814.43666666665
1441000350,471756.82
5101408735,359549.0
3126059027,2070677.8166666667
2320069014,498282.69666666666
9541600015,631602.911111111
8682320420,707359.96
1562200090,595014.0633333334
3395070980,595313.8833333333
7349600230,257068.76666666666
522049122,288625.01666666666
869700060,299858.7
811000055,1274311.4666666666
1221059176,433828.85333333333
1523059103,442066.5833333333
2025760210,878758.6666666666
9218400088,348641.9361111111
8682292020,449387.7366666667
2623089135,450330.23333333334
3758900259,1430209.0333333334
524069049,549710.3966666666
3121500150,870175.2366666667
5581400080,813789.79
8087800020,473272.7266666667
4070700290,688990.6333333333
3296000170,616090.1066666667
9238500040,568102.4588888888
2744600040,352238.62
6813600380,620410.4066666666
6140100150,515589.11666666664
2201500555,480135.23333333334
2600110250,643377.76
4337000275,144110.09138888892
1186000150,556624.04
1972201963,513368.8
1105000745,442501.73
2887700560,608611.8333333334
4039700080,756064.0333333333
522049104,316385.74
4202400078,252365.5841269841
7520000695,224835.47777777782
7714000310,404543.13666666666
4319200060,641078.3333333334
8624700015,664609.7333333333
5104520610,301061.2266666667
2354300845,322951.96666666673
3824100291,490703.6
6151800612,245485.55666666667
5454200080,1038329.48
6413600290,353587.8333333333
2131200065,355396.97
1459920010,264028.37
50300090,399257.38333333336
2326300090,637509.5
7714000070,404741.4766666667
3630180500,1010874.0833333334
1727850340,960664.0333333331
8691430330,990167.7566666667
2310030390,246772.26
5561400610,490367.9
7010701016,521331.91333333333
7883605915,239685.90333333332
1282300995,367773.7033333333
4040700310,481299.00666666665
3353400435,240749.98666666666
2143701015,538626.1566666666
255450020,372471.12666666665
1020069017,384691.1488888889
4038200120,514454.67
9284801100,287981.2133333333
1965200075,646229.3733333333
847100047,550265.4033333333
4038700720,490623.94333333336
6815100085,766763.6766666666
2508000020,339600.5
255520180,766711.7166666667
6822100750,565261.94
869700050,307254.24333333335
1775801405,545784.3433333334
6600400090,222030.19666666666
7202330270,434533.74666666664
1683400165,1019824.3333333334
2625069070,1025228.12
7625702440,436233.93666666665
3388000640,227934.7388888889
1899400365,285947.75
6899990200,857712.8233333334
5569700020,931350.65
986000045,324033.4377777778
3293700221,331138.39666666667
3764800250,349559.4066666667
2291400566,393196.5088888889
4219401236,1411296.0666666667
4239400840,156766.16666666666
7211400990,209109.12666666668
7696500280,190008.26666666666
7215721070,494876.04
3204850140,366031.4766666667
4322200220,692658.9833333333
2566300100,1027631.0344444443
1944900090,431197.5133333333
6648500390,297216.0266666667
7385300020,728148.6266666667
1704900135,325938.43333333335
2877100655,712528.9
2726079098,552213.0133333333
7625703800,441313.17
318300040,530734.2366666667
7922800190,526810.6977777778
2023049361,215808.16444444444
8946400210,468831.29333333333
6071600450,546277.21
4343800100,425994.09
1443300140,404390.1433333333
1024039001,853857.6333333333
2767704860,558849.4266666666
7234600851,680821.5333333333
644200065,877227.6
7784400035,775602.74
3826000560,235609.64333333334
9272202260,523375.6755555555
263000253,402348.69333333336
3621059043,573696.1166666667
240000130,585916.5466666666
1352300120,234524.99444444443
7849200861,309576.26666666666
2487700130,500296.6666666667
1796100140,336915.0722222222
7234601221,550332.8333333334
8651710190,450731.4
2916200091,612304.0833333334
1232000915,546980.7033333334
1545801970,257821.73
3211200420,325093.65
7686204675,191200.6
3141600210,229310.29555555558
3959401284,540077.2733333333
2113700825,272761.8
3876000710,404257.26666666666
522069022,517637.48333333334
3214200070,381084.30333333334
1221039156,290263.61333333334
259600790,411761.68333333335
785000040,499040.86333333334
8138870470,481236.05333333334
2596300035,319466.19
540100057,1404799.9666666666
3073500045,535772.5122222222
5363200266,446259.82222222217
8682261650,547784.5333333333
3224510080,897573.0466666666
3211270160,448254.63333333336
9269200520,221116.08333333334
293810190,479016.35
4197400043,318298.73777777783
3026079031,418459.42
5332200405,964069.15
2473411210,322304.81666666665
9268200315,510270.08
8123500050,582777.2633333333
3221069091,502224.36666666664
2485000165,598563.66
4058800215,482157.9066666667
1926059039,798974.3333333334
2533300680,928583.5
3343903640,301877.2722222222
5700003705,1919435.6
2023049372,386835.50333333336
4058800830,568522.0266666666
3333002302,414166.25666666665
2944500340,291086.4666666667
1982200790,542429.9666666667
8929000270,469850.4666666667
8122101440,287422.43333333335
7525530470,774001.7633333333
9332800020,669071.1033333334
3878900525,248961.43333333332
5420300210,262881.27
9232900165,342680.6666666667
6414100026,447968.4033333333
3013300660,773364.49
7954300120,581112.9566666667
1081200360,327860.3333333333
2877102345,520605.86333333334
2202500255,482033.19333333336
7984400050,235307.68
9558020380,455128.8333333333
7812801850,225188.67
8944460020,369924.95
2306400040,564063.98
8649400410,425906.62555555557
7889602020,252770.8577777778
2041000025,487247.3333333333
871001484,581104.6
2767602141,622798.9966666667
3630180470,809457.2866666666
2769602140,481806.5733333333
2473250280,348895.0266666667
5422560660,453076.96
3756600240,361072.12666666665
8651600160,862668.5
7202300540,850668.8133333334
8961950250,463141.97444444447
3303000130,441011.46
798000062,277989.53555555554
1695900150,797836.0866666667
1604730150,528296.6266666667
4136930310,371511.06333333335
8835401250,1521869.3666666667
8665900328,402125.95
9262800255,327942.96
1853080570,841009.6533333333
5556300114,753293.48
9517200290,467484.7733333333
4037200295,482143.8933333333
7417100123,409974.3466666667
2620069077,208659.82666666666
7922720040,662018.8366666667
558100090,554140.8
257000037,284273.1755555555
3319500385,448140.81888888887
9297301520,317296.93
3580900090,350602.50333333336
1321039076,187763.84444444446
7227801581,311065.5933333333
9407001620,307421.49333333335
2130400150,349386.77
2312400200,257901.38
4046700210,351017.0466666667
1193000480,907787.9966666667
1492800296,601417.7733333333
3013300017,375891.8933333333
3630240140,595368.6033333334
1049010390,338360.21
9320900420,158387.71666666667
4315700060,389961.96
2591010290,324354.94333333336
323089085,612115.3133333334
6600400270,218553.02777777778
2919701105,483624.4166666667
7202360670,894483.7266666667
8927600100,754800.7166666667
3211700045,620536.0166666667
4027701326,503032.76666666666
1601600195,310535.01666666666
7853280350,842524.7
3629970130,716812.7366666667
7203120020,805463.5966666667
9542900190,370471.14666666667
8035350120,521437.1666666667
1238501184,930500.3566666667
251200240,458595.19333333336
8945300200,199881.41
2162000160,1153653.9933333334
5466310060,204240.09666666668
1239400064,910005.7166666667
5205000020,329539.7166666667
1720800305,627936.2966666666
7280300375,559400.7777777778
2095800400,460900.7
7852010950,562076.8333333334
1428001160,601254.1777777778
9528104910,699806.6033333334
8644210470,858118.6433333333
7923300310,498480.7966666667
254000100,625786.2433333333
1931300688,505175.12
7007700030,462397.2
422049178,238141.97222222225
422069067,461258.79333333333
2923049393,389856.56
930000305,448218.24666666664
2461900448,494154.1533333333
2610100020,310522.81
2895550050,258780.09333333332
7701700040,289733.58666666667
2460900020,474210.13333333324
9827700105,635455.8611111111
1005000240,331572.58
7200001254,539456.881111111
866400040,513088.5133333333
305000170,653955.71
2260800110,880729.8233333334
3442000127,662018.4433333334
5253300437,471589.2966666667
7576700150,887756.5
5469501410,518821.4766666667
5104531120,847751.1222222222
723049434,352146.9033333333
622069006,1373379.1666666667
2517101200,315434.76666666666
8159620160,252648.32666666666
5561300640,406129.74333333335
3317010130,225008.16666666666
4364200250,432710.06666666665
8732300060,772639.8
5603700025,842877.1
3585900190,1019685.17
3996900575,267432.05333333334
8731801260,237634.04
3810000860,331358.68333333335
5700003585,2257771.0
6332000050,494245.45
9286100250,449170.33
9471201110,903772.0533333333
9290800050,507839.7
7300200400,623770.89
526069024,917378.9633333334
1454600156,952517.25
3904980360,510835.6
2626119062,396985.99
8651730290,450345.39666666667
7611200195,791564.2266666667
1919800260,610175.78
6632900354,309131.93888888886
3972900195,332849.3933333333
5151600170,275816.0522222222
7016000440,473049.95
871000435,727294.8566666667
9578060540,515745.1
2332700060,949368.8533333334
766000240,297822.32
4363700200,336986.02
7100000250,333142.17333333334
2781250560,209666.25666666665
2781250100,360018.02
5419800220,260206.39333333334
7147600245,260429.48888888885
2926069083,917712.1533333333
6189200125,815261.12
9542830160,294455.1666666667
5152200020,273150.0622222222
9412900045,503574.42333333334
6600410480,210070.83555555556
6979970080,581638.4566666667
5636010280,276461.38
1732801300,763375.0366666666
5561401530,489794.13333333336
9578500510,362632.97
7304300906,322321.7266666667
1223089077,613653.82
721049207,285619.6666666667
8691330310,849488.6866666666
1523069204,452229.68333333335
3188100105,616288.16
6608500290,432642.58
2891400410,358094.62666666665
7663700551,323994.0266666667
5413200140,259804.91
425069139,686793.7866666666
6713700155,365926.62333333335
2767603505,489777.748888889
7789000080,258389.32333333333
9211500620,208991.67333333334
3750604417,207605.2511111111
7922800320,547529.4277777778
1471620240,347857.49333333335
2222059052,359002.1533333333
9551200270,995904.3
2767603160,566746.6466666666
9406710060,385467.71
8929000250,382078.82
5538300120,441417.5733333333
2223069120,477769.4766666667
1652500060,1688900.3333333333
8564500240,436787.18333333335
3629700120,649884.2866666666
3943600070,416210.3333333333
4171200025,291161.0222222222
2425049063,2804427.8333333335
9828701650,411590.33666666667
3581000340,361552.2233333333
8100900015,403717.91
2125059161,1032455.1033333334
304000380,209967.89111111112
8146200070,1506529.0333333334
686530170,570985.3733333333
2917200645,477982.92222222226
9547200530,867647.3066666666
2122059199,440593.24
1150000740,637295.8333333334
5706200060,359025.4188888889
9265410010,239106.16
4083800555,545702.01
6152900332,356593.86
2520900301,221599.29
9828200790,507773.00333333336
1657530180,291335.4266666667
7471900045,238024.44888888884
9828200460,414645.94666666666
1775900140,422170.2766666667
6139800430,471492.7222222223
7214400005,504171.5966666667
5332200026,524255.17
9510970300,812012.8166666667
2540830020,421685.0833333333
3392100140,208823.89333333334
1326069191,376566.24666666664
2125059112,1322930.7733333334
859000022,355151.86666666664
8854100350,661833.6566666666
121059007,261640.40333333332
7977201707,501333.5466666667
3859900060,2764461.7
8815400735,733586.7533333333
705700530,325424.94666666666
6600780130,371912.98
6378500105,421279.26866666664
8143000310,433729.57666666666
2877102330,705929.7
3526039074,638558.38
2115510300,248124.53333333333
3024059014,1742814.1
2141330360,626561.54
546000400,507367.80333333334
2071500011,419030.74
7972000240,233786.95333333334
7016200460,450899.12333333335
6204200180,442443.8433333333
1552100135,1031349.3444444444
88000173,420674.39666666667
2581900235,809250.2533333333
9211500560,219395.6
621069218,440315.08
1321970240,295376.81
798000630,302208.6766666667
421000285,286122.83
2824600180,919881.0666666667
3832051140,318572.36333333334
1237500105,712157.0833333334
8802400906,259642.86333333334
3166900270,391566.25
3682000060,369514.5833333333
5469700020,276016.68666666665
1245001820,653872.4255555556
9547205660,574930.9
7974700122,720647.01
7550801225,596079.26
1099950050,836535.27
1402900460,324174.05
7636800041,1216599.2333333334
2115720270,246314.1622222222
8651441750,199229.25
3904100035,337210.05555555556
8815400020,641611.7933333333
3303860590,473029.74333333335
5427110040,1007204.79
1782000160,327743.26
6204420290,472920.6566666667
3995700245,299082.57444444444
7955040130,454763.5966666667
1442880650,506851.55
8833510230,919585.5566666666
7283900551,415525.13666666666
4396000180,253978.62333333332
7504021310,720165.5966666667
322059264,254952.65083333335
3654800040,263157.1666666667
2767704777,529552.6233333333
3278602190,367821.94
3236500220,467846.5255555554
3410600100,298872.0266666667
629410180,744432.1233333333
3352402250,178981.6722222222
4363700304,341245.19333333336
7237550130,1270646.7688888889
9808590210,1202889.8377777778
8074200175,269369.3
3463400330,443086.6566666667
6306400140,905396.8833333333
8564950250,535153.1666666666
5381000070,226721.28333333333
9826700697,472094.82666666666
8132700190,440449.05333333334
7943000020,171625.92444444442
9547204675,602153.9844444445
4112100101,517445.8
727500030,787663.5944444445
114101426,353679.24
9274202005,798487.3333333334
1193000380,903807.0066666667
3039000020,468378.2833333333
7852170130,669604.6866666666
2624079010,620963.8433333334
4137010540,295259.58
7576200012,695637.3233333334
1138020020,328668.26
3969300030,207510.11666666667
898000200,202564.6
5153100030,322269.0933333333
5104532030,582160.88
4406000050,229024.22666666665
9274203390,591487.4155555556
8682290360,408939.12666666665
6928600330,264434.22
4139680070,862321.4333333333
6844702690,478170.44333333336
2154970020,2216359.5
4385701285,1117386.4166666667
2426059071,561145.8333333334
2867300160,571197.48
9512500720,521204.32888888894
1773101020,294426.83666666667
8687800100,287294.04
3627800050,1459111.4333333333
1604600227,299133.5266666667
3300701170,450286.58666666667
9250900111,494259.84
7015200790,656566.85
1311100490,251794.83
2469000010,908840.0166666667
1982201596,583258.14
